Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_A	4	14582412	14587589	+	2.146570444	2.871438265	1.385649681	1.585405707
L1Md_T	4	14626616	14633499	-	0.272100478	0.669072986	0.326035231	0.622837961
L1Md_T	4	14673225	14680078	-	0.423267394	0.696951032	0.298865616	0.396351427
L1Md_A	4	15014235	15020583	-	0.151166931	0.390292585	0.190187216	0.084932446
L1Md_T	4	15054443	15060106	+	0.453500777	0.808463216	0.298865616	0.283108175
L1Md_T	4	15461786	15468020	-	2.146570444	3.428999186	1.793193698	1.387230039
L1Md_A	4	15577965	15583737	+	0.634901106	1.170877814	0.380374432	0.283108175
L1Md_A	4	15853526	15858665	+	1.390735745	3.233852863	1.11395371	1.075811028
L1Md_A	4	15861856	15867491	+	1.783769727	2.955072403	1.222632051	1.160743475
L1Md_T	4	16058712	16063965	+	0.211633697	0.139390215	0.108678408	0.056621633
L1Md_A	4	16303007	16310199	-	1.179102063	2.676291943	1.05961442	1.047500253
L1Md_A	4	16319793	16324962	+	0.695367873	1.338145971	0.516222417	0.339729786
L1Md_A	4	16777140	16783716	-	0.302333862	0.529682815	0.217356816	0.226486534
L1Md_A	4	16804738	16810996	-	2.086103678	3.345365047	1.222632051	1.642027378
L1Md_T	4	16885658	16890691	+	1.481435895	3.81929183	1.331310511	0.764392078
L1Md_T	4	17011976	17018093	-	2.539604425	4.125950336	1.222632051	1.613716602
L1Md_T	4	17128400	17134752	-	0.634901106	1.449658155	0.516222417	0.481283873
L1Md_T	4	17302981	17309858	-	0.362800628	0.613316953	0.244526416	0.198175713
L1Md_T	4	17408775	17414610	+	0.362800628	0.501804769	0.108678408	0.283108175
L1Md_T	4	17444688	17451341	-	0.57443434	0.808463216	0.516222417	0.509594679
L1Md_T	4	17571120	17576772	+	0.332567245	0.446048677	0.326035231	0.31141898
L1Md_T	4	17744548	17749723	+	1.995403409	3.345365047	1.358480096	1.443851709
L1Md_T	4	18021591	18027041	+	0.24186708	0.418170631	0.081508808	0.113243267
L1Md_A	4	18221621	18227045	+	0.393034011	0.613316953	0.135848016	0.424662262
L1Md_T	4	18378894	18384307	-	0.362800628	0.195146292	0.108678408	0.084932446
L1Md_T	4	18421994	18428423	-	0.12093354	0.195146292	0.108678408	0.084932446
L1Md_T	4	18606846	18612728	+	0.06046677	0.223024338	0.081508808	0.028310817
L1Md_A	4	18698953	18705157	-	2.569837809	3.205974817	1.603006482	2.038378716
L1Md_A	4	18807986	18813379	+	1.300035596	2.202365398	0.733579278	0.962567747
L1Md_A	4	19061370	19066560	+	2.20703721	4.153828144	1.956211329	1.726959825
L1Md_A	4	19072727	19078088	+	0.57443434	1.170877814	0.380374432	0.368040621
L1Md_T	4	19190062	19195632	+	0.12093354	0.083634123	0.027169602	0.056621633
L1Md_T	4	19386740	19391991	+	1.451202512	2.035097122	0.869427264	1.019189358
L1Md_A	4	19663750	19670326	-	0.181400314	0.334536493	0.326035231	0.113243267
L1Md_T	4	19744080	19749913	-	0.030233385	0.027878042	0.081508808	0.084932446
L1Md_A	4	20168674	20175250	-	0.362800628	0.724829078	0.163017616	0.31141898
L1Md_A	4	20207276	20212407	+	1.511669278	2.397511721	0.815088034	1.160743475
L1Md_A	4	20289169	20295580	-	0.332567245	0.473926723	0.163017616	0.113243267
L1Md_T	4	20354571	20360836	-	2.327970743	3.261730909	1.195462465	1.500473261
L1Md_T	4	20420635	20426310	+	0.362800628	0.808463216	0.380374432	0.339729786
L1Md_A	4	20804084	20810475	-	0.907001555	1.366024017	0.624900818	0.651148796
L1Md_T	4	20914042	20920199	-	1.904703259	3.484755278	1.16829288	1.302297592
L1Md_A	4	21181004	21187365	-	2.146570444	3.624145508	1.385649681	1.358919144
L1Md_T	4	21254076	21259289	+	0.907001555	1.644804478	0.733579278	0.651148796
L1Md_T	4	21281263	21287977	-	0.12093354	0.250902385	0.081508808	0.113243267
L1Md_T	4	21312420	21317640	+	2.055870295	2.871438265	1.738854527	0.934256971
L1Md_T	4	21374009	21379452	+	1.72330296	2.759926081	1.331310511	1.415540814
L1Md_T	4	21399872	21405256	+	2.176803827	2.453267813	1.657345772	2.151622057
L1Md_T	4	21482194	21487573	+	3.204738855	4.488364697	2.227907419	2.123311281
L1Md_Gf	4	21505452	21510847	+	2.176803827	3.428999186	1.548667312	1.7552706
L1Md_T	4	21579074	21584455	+	1.300035596	2.174487352	0.815088034	1.019189358
L1Md_T	4	21650297	21656544	+	0.302333862	0.669072986	0.135848016	0.31141898
L1Md_A	4	22463241	22469044	+	0.66513449	1.05936563	0.489052832	0.537905514
L1Md_T	4	22535907	22542341	-	0.786068022	1.003609538	0.461883247	0.481283873
L1Md_T	4	22596211	22601221	+	2.116337061	3.428999186	1.331310511	1.302297592
L1Md_T	4	22626627	22632854	-	3.023338556	5.547730446	2.146398544	1.726959825
L1Md_T	4	22690744	22695961	+	2.781471491	3.930804014	1.439988852	1.557094932
L1Md_T	4	22764776	22770209	-	1.753536344	2.732048035	1.358480096	0.934256971
L1Md_A	4	22808172	22813358	+	1.118635297	1.784194708	0.733579278	0.452973068
L1Md_T	4	22901278	22907700	-	0.393034011	0.306658477	0.054339204	0.226486534
L1Md_T	4	23094586	23101195	-	0.453500777	0.613316953	0.163017616	0.226486534
L1Md_A	4	23107586	23114162	-	0.997701705	1.310268044	0.652070463	0.849324524
L1Md_A	4	23201170	23207727	-	1.027935147	1.115121722	0.434713632	0.368040621
L1Md_Gf	4	23288595	23294718	+	0.151166931	0.167268246	0.027169602	0.056621633
L1Md_A	4	23543182	23548350	+	1.300035596	2.369633675	0.679240048	0.990878582
L1Md_T	4	23646414	23653484	-	0.211633697	0.641194999	0.434713632	0.481283873
L1Md_A	4	23851587	23857987	-	1.179102063	1.393902063	0.434713632	0.651148796
L1Md_T	4	24084340	24090726	-	0.604667723	1.393902063	0.652070463	0.481283873
L1Md_Gf	4	24193703	24199986	+	0.272100478	0.473926723	0.163017616	0.198175713
L1Md_A	4	24289989	24295339	+	1.632602811	2.25812149	1.005275249	0.990878582
L1Md_A	4	25107976	25113540	+	0.634901106	1.031487584	0.271696031	0.424662262
L1Md_A	4	25159439	25164635	+	1.632602811	2.397511721	0.787918448	0.736081243
L1Md_T	4	25182312	25189359	-	0.302333862	0.529682815	0.244526416	0.254797339
L1Md_A	4	25357584	25362745	+	1.511669278	2.146609306	1.05961442	1.132432699
L1Md_A	4	25574424	25580791	-	1.209335446	1.784194708	0.706409633	0.707770407
L1Md_A	4	25727695	25733901	+	0.302333862	0.78058517	0.679240048	0.509594679
L1Md_A	4	25834830	25841207	-	0.24186708	0.501804769	0.190187216	0.254797339
L1Md_T	4	26023108	26029079	-	2.630304575	4.990169525	2.010550499	1.726959825
L1Md_A	4	26051877	26058452	-	0.876768172	2.425389767	0.652070463	0.622837961
L1Md_T	4	26109498	26114765	+	1.481435895	2.704169989	1.195462465	1.273986697
L1Md_A	4	26138235	26143935	+	1.05816853	2.230243444	0.760748863	0.736081243
L1Md_A	4	26562428	26568780	-	0.12093354	0.223024338	0.054339204	0.113243267
L1Md_A	4	26657277	26663644	-	0.393034011	0.501804769	0.081508808	0.084932446
L1Md_T	4	27007433	27012659	+	1.965170026	4.098072052	1.575836897	1.528784156
L1Md_T	4	27212964	27218153	+	2.479137659	3.289608955	1.738854527	1.358919144
L1Md_A	4	27888082	27893519	+	0.513967574	1.003609538	0.407544017	0.368040621
L1Md_T	4	28461503	28466877	+	0.332567245	0.585438907	0.163017616	0.31141898
L1Md_T	4	28618370	28624660	-	2.721004725	4.265340328	1.684515357	1.670338154
L1Md_T	4	28746648	28751940	+	1.844236493	2.871438265	1.086784124	1.132432699
L1Md_T	4	29049452	29055686	-	2.600071192	3.6799016	1.467158556	1.7552706
L1Md_T	4	29215207	29221499	-	3.023338556	4.544120789	1.901872158	1.981757164
L1Md_A	4	29246913	29252497	+	0.362800628	1.310268044	0.489052832	0.283108175
L1Md_T	4	29745668	29752058	-	2.87217164	3.652023554	1.684515357	1.415540814
L1Md_T	4	29834896	29841066	-	3.295439005	4.488364697	1.27697134	1.840203047
L1Md_A	4	30183323	30188986	-	2.29773736	4.04231596	1.412819266	1.330608368
L1Md_A	4	30326863	30332658	+	0.181400314	0.278780431	0.163017616	0.198175713
L1Md_A	4	30350411	30355596	+	1.209335446	1.8399508	0.733579278	0.56621635
L1Md_T	4	30359911	30366059	-	0.090700157	0.139390215	0.081508808	0.169864893
L1Md_A	4	30644770	30651103	-	2.509371042	4.404730797	1.249801636	1.528784156
L1Md_T	4	30879836	30886062	-	1.269802213	1.115121722	0.461883247	0.56621635
L1Md_T	4	30923682	30929099	-	0.211633697	0.167268246	0.054339204	0.141554087
L1Md_A	4	31527896	31533333	+	0.12093354	0.306658477	0.190187216	0.084932446
L1Md_A	4	31776921	31783754	+	0.12093354	0.139390215	0.190187216	0.141554087
L1Md_A	4	31892589	31898746	-	0.483734161	0.306658477	0.271696031	0.141554087
L1Md_A	4	34443001	34448532	+	0.211633697	0.306658477	0.190187216	0.169864893
L1Md_T	4	35536278	35542941	-	0.24186708	0.306658477	0.108678408	0.198175713
L1Md_T	4	35598192	35603578	+	1.420969129	2.676291943	1.195462465	1.415540814
L1Md_T	4	35613086	35618324	+	0.151166931	0.223024338	0.163017616	0.169864893
L1Md_T	4	35627005	35632259	+	0.24186708	0.557560861	0.108678408	0.141554087
L1Md_A	4	35655387	35661557	-	2.721004725	4.04231596	1.548667312	1.500473261
L1Md_A	4	35775489	35781694	-	1.602369428	2.592658043	0.624900818	0.8776353
L1Md_A	4	35866792	35872788	+	0.332567245	1.087243676	0.461883247	0.679459572
L1Md_A	4	36023171	36029351	-	1.874469876	2.732048035	0.815088034	0.990878582
L1Md_T	4	36270578	36275932	+	1.753536344	2.704169989	0.733579278	1.104121804
L1Md_A	4	36605948	36612009	-	0.66513449	0.641194999	0.434713632	0.226486534
L1Md_T	4	37218069	37225152	-	0.181400314	0.111512169	0.054339204	0.084932446
L1Md_T	4	37343178	37348406	+	0.12093354	0.167268246	0.027169602	0.028310817
L1Md_A	4	37610989	37616936	+	0.151166931	0.390292585	0.108678408	0.226486534
L1Md_T	4	37757434	37762899	+	1.269802213	2.815682173	1.16829288	1.075811028
L1Md_T	4	37916968	37923163	-	2.116337061	3.205974817	1.358480096	1.528784156
L1Md_A	4	38061253	38067866	-	0.997701705	2.592658043	0.950936079	0.821013689
L1Md_T	4	38315774	38322220	-	0.393034011	0.641194999	0.108678408	0.169864893
L1Md_A	4	38402048	38407402	+	0.181400314	0.390292585	0.108678408	0.198175713
L1Md_T	4	38549419	38554866	+	1.269802213	2.620536089	0.706409633	0.934256971
L1Md_T	4	38577139	38583372	-	2.600071192	3.6799016	1.575836897	1.273986697
L1Md_T	4	38750225	38755456	+	1.904703259	3.038706541	0.978105664	0.962567747
L1Md_A	4	39049788	39055151	+	1.602369428	3.930804014	1.738854527	1.500473261
L1Md_T	4	39266359	39271648	+	0.272100478	0.696951032	0.244526416	0.254797339
L1Md_T	4	39347658	39353945	-	1.088401914	1.756316662	0.787918448	0.707770407
L1Md_A	4	39755095	39760537	+	0.151166931	0.195146292	0.081508808	0.028310817
L1Md_A	4	39774276	39779856	+	0.090700157	0.195146292	0.054339204	0.141554087
L1Md_T	4	40083105	40088343	+	1.209335446	1.449658155	0.679240048	0.537905514
L1Md_T	4	40596337	40602843	+	0.211633697	0.752707124	0.407544017	0.424662262
L1Md_T	4	43785930	43791578	-	1.844236493	1.672682524	1.820363283	1.613716602
L1Md_A	4	44351833	44358419	-	0.211633697	0.752707124	0.489052832	0.396351427
L1Md_T	4	48795149	48801861	-	0.030233385	0.557560861	0.135848016	0.226486534
L1Md_T	4	49136764	49143115	-	2.327970743	2.815682173	1.27697134	1.160743475
L1Md_T	4	49265714	49271323	+	0.211633697	0.446048677	0.326035231	0.254797339
L1Md_A	4	49328516	49334769	+	0.544200957	1.282389998	0.489052832	0.424662262
L1Md_T	4	49460399	49467367	-	2.448904276	5.464096069	2.200737715	1.783581495
L1Md_A	4	49731456	49737458	+	0.272100478	0.585438907	0.163017616	0.226486534
L1Md_T	4	50056971	50063190	-	2.20703721	2.927194357	1.439988852	1.330608368
L1Md_T	4	50165798	50170972	+	1.81400311	3.791413784	1.494328141	1.330608368
L1Md_A	4	50191022	50197390	-	0.362800628	0.613316953	0.190187216	0.254797339
L1Md_T	4	50380331	50385939	+	0.090700157	0.223024338	0.108678408	0.084932446
L1Md_T	4	50466645	50472338	-	2.086103678	2.759926081	1.521497726	1.160743475
L1Md_A	4	50518708	50525101	-	2.539604425	3.707779646	1.27697134	1.472162485
L1Md_Gf	4	50528030	50533458	+	0.544200957	1.170877814	0.461883247	0.481283873
L1Md_A	4	50624922	50631150	-	2.751238108	4.571999073	1.141123295	1.783581495
L1Md_A	4	50700058	50705443	+	1.81400311	2.843560219	0.923766494	1.132432699
L1Md_A	4	50855523	50862682	-	0.332567245	1.142999768	0.135848016	0.424662262
L1Md_A	4	51012295	51018705	-	1.330268979	1.951462984	0.842257679	0.8776353
L1Md_A	4	51060082	51065228	+	2.418670893	4.265340328	1.304140925	1.472162485
L1Md_A	4	51067285	51072461	+	1.23956883	3.094462633	0.706409633	0.8776353
L1Md_A	4	51298876	51304875	+	0.151166931	0.250902385	0.108678408	0.113243267
L1Md_T	4	51345640	51351371	-	2.781471491	5.38046217	1.657345772	1.670338154
L1Md_T	4	51494295	51500000	+	2.600071192	4.516242981	1.467158556	1.783581495
L1Md_T	4	51648263	51655000	-	0.513967574	1.477536201	0.461883247	0.679459572
L1Md_A	4	51825174	51831783	-	0.755834639	1.254511952	0.570561647	0.283108175
L1Md_T	4	52063635	52068902	+	1.753536344	2.787804127	0.787918448	1.047500253
L1Md_T	4	52079699	52087597	-	0.151166931	0.585438907	0.081508808	0.113243267
L1Md_T	4	52228604	52234832	-	1.753536344	3.178096771	1.521497726	1.189054251
L1Md_T	4	52287053	52293316	-	2.721004725	3.54051137	1.793193698	1.925135493
L1Md_T	4	52674191	52679603	-	0.362800628	0.975731492	0.380374432	0.31141898
L1Md_T	4	53052127	53059214	-	0.06046677	0.446048677	0.163017616	0.169864893
L1Md_T	4	53386831	53393103	-	0.24186708	0.446048677	0.244526416	0.424662262
L1Md_T	4	53668403	53674903	+	0.030233385	0.139390215	0.054339204	0.028310817
L1Md_A	4	53810960	53816237	+	1.904703259	3.568389416	1.521497726	1.443851709
L1Md_A	4	54149469	54155837	-	0.513967574	0.9199754	0.407544017	0.339729786
L1Md_A	4	54214671	54221053	-	0.090700157	0.446048677	0.135848016	0.056621633
L1Md_A	4	54243576	54248948	+	0.181400314	0.808463216	0.353204817	0.141554087
L1Md_T	4	54395267	54401245	-	0.483734161	0.306658477	0.217356816	0.283108175
L1Md_T	4	54441033	54447812	-	0.362800628	0.529682815	0.353204817	0.452973068
L1Md_A	4	54484690	54491049	-	0.181400314	0.250902385	0.108678408	0.198175713
L1Md_T	4	54626679	54633155	-	0.302333862	0.641194999	0.135848016	0.198175713
L1Md_T	4	54655411	54661071	+	0.211633697	0.585438907	0.190187216	0.254797339
L1Md_T	4	54670228	54676884	-	0.12093354	0.139390215	0.081508808	0
L1Md_A	4	54695729	54700938	+	0.483734161	0.696951032	0.163017616	0.198175713
L1Md_T	4	55861434	55867649	-	0.272100478	0.724829078	0.298865616	0.396351427
L1Md_A	4	56039857	56046016	-	1.420969129	2.536901951	1.032444835	0.905946136
L1Md_A	4	56434617	56441176	+	0.24186708	0.864219308	0.217356816	0.113243267
L1Md_A	4	56554073	56560231	-	0.181400314	0.418170631	0.163017616	0.084932446
L1Md_A	4	56570155	56575381	+	0.332567245	0.557560861	0.217356816	0.198175713
L1Md_T	4	58011985	58018196	-	0.06046677	0.111512169	0.027169602	0.056621633
L1Md_Gf	4	58224805	58230036	+	0.12093354	0.278780431	0.027169602	0.028310817
L1Md_T	4	58385634	58392693	-	0.332567245	0.808463216	0.353204817	0.424662262
L1Md_T	4	58406498	58411862	+	1.632602811	2.313877583	0.950936079	1.104121804
L1Md_T	4	59342783	59347975	+	1.300035596	1.672682524	1.304140925	1.217365146
L1Md_T	4	59971819	59977386	+	2.025636911	3.150218725	1.548667312	1.443851709
L1Md_T	4	60451933	60458781	-	0.513967574	0.808463216	0.516222417	0.56621635
L1Md_T	4	60611827	60619402	-	0.12093354	0.306658477	0.190187216	0.226486534
L1Md_A	4	61678692	61688584	-	0.453500777	0.947853446	0.244526416	0.056621633
L1Md_T	4	62159811	62166232	-	0.57443434	0.808463216	0.516222417	0.537905514
L1Md_A	4	62712280	62718860	-	0.181400314	0.585438907	0.081508808	0.141554087
L1Md_T	4	62925215	62931851	-	0.151166931	0.139390215	0.027169602	0.084932446
L1Md_T	4	63645916	63652509	-	0.846534789	1.867828846	0.869427264	0.792702854
L1Md_A	4	64108359	64114649	-	2.146570444	2.481145859	0.896596849	0.990878582
L1Md_T	4	64242184	64248440	-	2.630304575	4.181706429	1.412819266	1.302297592
L1Md_T	4	64287358	64293993	-	0.544200957	0.9199754	0.108678408	0.396351427
L1Md_A	4	64362241	64367608	+	0.544200957	0.696951032	0.244526416	0.31141898
L1Md_T	4	64420477	64426917	-	0.876768172	0.947853446	0.380374432	0.679459572
L1Md_T	4	64454574	64460874	+	0.362800628	0.529682815	0.163017616	0.481283873
L1Md_T	4	64861494	64868608	-	0.513967574	0.585438907	0.353204817	0.31141898
L1Md_T	4	64984588	64991029	-	0.151166931	0.278780431	0.244526416	0.198175713
L1Md_T	4	65567434	65573690	-	2.358204126	3.038706541	1.603006482	1.245675921
L1Md_T	4	65823297	65828530	+	0.302333862	1.05936563	0.244526416	0.113243267
L1Md_T	4	65984191	65990727	-	0.513967574	1.087243676	0.298865616	0.396351427
L1Md_A	4	66044449	66049798	+	0.302333862	0.473926723	0.190187216	0.084932446
L1Md_T	4	66064646	66071282	-	0.393034011	0.306658477	0.190187216	0.339729786
L1Md_T	4	66078256	66083715	+	0.66513449	1.003609538	0.706409633	0.396351427
L1Md_T	4	66355024	66361105	+	0.12093354	0.585438907	0.108678408	0.056621633
L1Md_A	4	66576767	66581939	+	1.420969129	2.202365398	1.005275249	0.934256971
L1Md_T	4	66631374	66638262	-	0.393034011	0.975731492	0.461883247	0.368040621
L1Md_T	4	66675973	66682428	-	1.965170026	5.045925617	1.711684942	1.670338154
L1Md_T	4	66718305	66723671	+	0.846534789	2.007219076	0.516222417	0.990878582
L1Md_T	4	66775085	66780751	+	0.967468321	2.146609306	0.652070463	0.736081243
L1Md_A	4	66965692	66971674	+	0.57443434	1.421780109	0.543392062	0.481283873
L1Md_T	4	67233403	67238908	+	0.090700157	0.223024338	0.217356816	0.169864893
L1Md_A	4	67323510	67329704	-	0.302333862	0.195146292	0.163017616	0.198175713
L1Md_T	4	67840969	67846349	+	0.393034011	0.529682815	0.163017616	0.198175713
L1Md_T	4	67916009	67921901	+	0.151166931	0.306658477	0.054339204	0.084932446
L1Md_A	4	68039702	68044764	-	0.362800628	0.167268246	0.054339204	0.198175713
L1Md_A	4	68290096	68296098	+	0.030233385	0.139390215	0.027169602	0.056621633
L1Md_T	4	68426080	68431434	+	0.483734161	0.892097354	0.190187216	0.226486534
L1Md_A	4	68667899	68673493	+	0.967468321	1.923584938	0.950936079	0.368040621
L1Md_T	4	68977488	68983692	-	3.174505472	4.683511257	1.766024113	1.7552706
L1Md_T	4	69171209	69177456	-	1.995403409	3.624145508	1.385649681	1.245675921
L1Md_T	4	69216494	69221931	+	1.572136045	3.066584587	0.950936079	1.358919144
L1Md_A	4	69368576	69374397	-	1.118635297	1.97934103	0.787918448	0.707770407
L1Md_A	4	69509928	69515312	+	1.602369428	3.735657692	1.032444835	1.358919144
L1Md_T	4	69563984	69570036	-	2.539604425	5.185316086	1.847532988	2.32148695
L1Md_T	4	69707630	69712858	+	0.483734161	1.087243676	0.380374432	0.283108175
L1Md_T	4	69714717	69722012	-	0.423267394	1.310268044	0.570561647	0.679459572
L1Md_T	4	69786887	69792273	+	2.086103678	3.317487001	0.978105664	1.075811028
L1Md_T	4	70068501	70074108	+	0.634901106	0.892097354	0.434713632	0.481283873
L1Md_T	4	70081080	70087454	-	0.393034011	0.418170631	0.217356816	0.198175713
L1Md_A	4	70340145	70345326	+	0.151166931	0.250902385	0.163017616	0.113243267
L1Md_T	4	70755684	70761870	-	1.662836194	2.285999537	1.05961442	1.019189358
L1Md_A	4	70865374	70871778	-	0.513967574	0.585438907	0.081508808	0.141554087
L1Md_T	4	71141227	71147165	-	0.483734161	0.446048677	0.380374432	0.198175713
L1Md_T	4	71317067	71323264	-	0.846534789	1.115121722	0.652070463	0.509594679
L1Md_T	4	71434250	71439727	+	0.272100478	0.446048677	0.298865616	0.283108175
L1Md_T	4	72073930	72080800	-	0.181400314	0.334536493	0.108678408	0.084932446
L1Md_T	4	72354568	72359785	+	0.725601256	1.672682524	0.516222417	0.594527125
L1Md_T	4	72403326	72408610	+	0.24186708	0.585438907	0.135848016	0.141554087
L1Md_A	4	72543084	72548483	+	0.211633697	0.446048677	0.027169602	0.141554087
L1Md_A	4	72579092	72585081	+	0.030233385	0.167268246	0.054339204	0.028310817
L1Md_T	4	72678997	72685170	+	0.090700157	0.167268246	0.244526416	0.084932446
L1Md_T	4	72706621	72713440	-	0.12093354	0.139390215	0.081508808	0.056621633
L1Md_T	4	73233338	73239531	-	3.174505472	4.739267349	1.575836897	1.387230039
L1Md_T	4	73295551	73301439	+	0	0.027878042	0	0.028310817
L1Md_T	4	73307587	73312858	+	1.934936643	3.986560106	1.358480096	1.273986697
L1Md_T	4	73707013	73713177	-	3.325672388	6.272559643	1.901872158	1.953446388
L1Md_T	4	73750449	73755690	+	1.844236493	2.899316311	1.358480096	1.415540814
