Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique
Random	17	44450262	44455261		72	50
Random	17	44743343	44748342		25	31
Random	17	45930692	45935691		20	26
Random	17	46715165	46720164		15	20
Random	17	46847757	46852756		11	28
Random	17	48026392	48031391		25	24
Random	17	49050065	49055064		62	47
Random	17	49245585	49250584		61	27
Random	17	49361971	49366970		73	42
Random	17	50044886	50049885		70	46
Random	17	50878011	50883010		71	42
Random	17	51163200	51168199		44	42
Random	17	51235792	51240791		72	56
Random	17	51263770	51268769		83	54
Random	17	51621391	51626390		75	43
Random	17	55533613	55538612		75	73
Random	17	55583920	55588919		85	117
Random	17	55831472	55836471		47	62
Random	17	56119587	56124586		11	17
Random	17	56125578	56130577		44	44
Random	17	57136398	57141397		103	68
Random	17	57971142	57976141		53	90
Random	17	59944768	59949767		74	72
Random	17	60303782	60308781		13	22
Random	17	60376355	60381354		68	94
Random	17	61190004	61195003		72	99
Random	17	61497079	61502078		78	94
Random	17	61674501	61679500		64	86
Random	17	62343711	62348710		78	62
Random	17	62707889	62712888		90	70
Random	17	62768049	62773048		83	78
Random	17	63399434	63404433		48	43
Random	17	64512443	64517442		80	28
Random	17	64950483	64955482		64	45
Random	17	68922193	68927192		49	34
Random	17	69170231	69175230		53	45
Random	17	69279813	69284812		55	33
Random	17	69568057	69573056		70	41
Random	17	70010075	70015074		61	38
Random	17	70730277	70735276		30	40
Random	17	72289116	72294115		97	61
Random	17	72680823	72685822		77	72
Random	17	73179520	73184519		57	67
Random	17	73587336	73592335		106	96
Random	17	73759424	73764423		87	65
Random	17	74061979	74066978		103	155
Random	17	74239235	74244234		28	44
Random	17	74422195	74427194		22	21
Random	17	74442815	74447814		70	56
Random	17	74688809	74693808		14	18
Random	17	75205343	75210342		74	59
Random	17	75961267	75966266		90	78
Random	17	76024581	76029580		95	118
Random	17	76088391	76093390		87	90
Random	17	76888264	76893263		56	72
Random	17	77119858	77124857		85	76
Random	17	77271176	77276175		59	49
Random	17	77399323	77404322		57	96
Random	17	77949475	77954474		83	105
Random	17	78176897	78181896		67	41
Random	17	78492486	78497485		63	67
Random	17	79818717	79823716		50	42
Random	17	80030315	80035314		15	20
Random	17	80458425	80463424		24	34
Random	17	81049507	81054506		46	39
Random	17	82714627	82719626		89	152
Random	17	83159379	83164378		65	56
Random	17	84007976	84012975		33	30
Random	17	84208885	84213884		31	31
Random	17	84744753	84749752		24	27
Random	17	85034558	85039557		28	43
Random	17	86572892	86577891		77	53
Random	17	86617357	86622356		61	41
Random	17	87422269	87427268		27	29
Random	17	88911177	88916176		94	63
Random	17	88978439	88983438		86	52
Random	17	90169558	90174557		77	59
Random	17	90285583	90290582		54	59
Random	17	90358955	90363954		62	70
Random	17	90504269	90509268		36	27
Random	17	90647529	90652528		72	45
Random	17	91079452	91084451		69	68
Random	17	91247078	91252077		79	70
Random	17	91256769	91261768		87	88
Random	17	91343526	91348525		88	74
Random	17	93387933	93392932		89	57
Random	18	1633492	1638491		0	0
Random	18	2043558	2048557		0	0
Random	18	2249167	2254166		0	0
Random	18	2814845	2819844		0	0
Random	18	4435523	4440522		79	56
Random	18	5231219	5236218		64	119
Random	18	5783375	5788374		60	81
Random	18	7388308	7393307		59	108
Random	18	7423384	7428383		95	59
Random	18	8087941	8092940		70	162
Random	18	8946331	8951330		78	49
Random	18	9051979	9056978		58	76
Random	18	10317433	10322432		33	30
Random	18	10747839	10752838		36	56
Random	18	11429399	11434398		74	92
Random	18	11492824	11497823		58	84
Random	18	12528476	12533475		40	40
Random	18	12825861	12830860		59	30
Random	18	13512430	13517429		54	68
Random	18	13815631	13820630		57	57
Random	18	13893855	13898854		49	59
Random	18	14738696	14743695		67	48
Random	18	15256920	15261919		89	78
Random	18	15425778	15430777		103	76
Random	18	15547410	15552409		52	53
Random	18	16871258	16876257		75	154
Random	18	16945626	16950625		71	44
Random	18	17115788	17120787		14	14
Random	18	17282242	17287241		67	60
Random	18	18036503	18041502		74	112
Random	18	19134238	19139237		70	94
Random	18	20373171	20378170		61	54
Random	18	20524765	20529764		40	33
Random	18	20728398	20733397		19	29
Random	18	21009248	21014247		18	27
Random	18	21739918	21744917		82	53
Random	18	22153902	22158901		58	53
Random	18	22965494	22970493		15	43
Random	18	23763661	23768660		54	37
Random	18	24664453	24669452		43	36
Random	18	25728561	25733560		83	31
Random	18	26490280	26495279		47	74
Random	18	26573701	26578700		90	66
Random	18	26692683	26697682		68	98
Random	18	26703678	26708677		62	41
Random	18	26924238	26929237		82	50
Random	18	27208420	27213419		77	77
Random	18	27768054	27773053		97	91
Random	18	28899408	28904407		101	89
Random	18	28958799	28963798		33	52
Random	18	29528826	29533825		84	111
Random	18	30225504	30230503		66	66
Random	18	31304006	31309005		76	53
Random	18	32319086	32324085		100	75
Random	18	32385858	32390857		64	32
Random	18	32607270	32612269		93	173
Random	18	32853973	32858972		26	27
Random	18	33552874	33557873		59	76
Random	18	33814700	33819699		20	21
Random	18	34901255	34906254		15	19
Random	18	34919702	34924701		22	24
Random	18	35380170	35385169		51	50
Random	18	35522463	35527462		78	141
Random	18	36103041	36108040		47	28
Random	18	37664016	37669015		21	22
Random	18	38041081	38046080		28	29
Random	18	38149274	38154273		16	22
Random	18	38733895	38738894		56	49
Random	18	38823605	38828604		48	34
Random	18	39106351	39111350		43	29
Random	18	39580039	39585038		86	66
Random	18	39708118	39713117		86	95
Random	18	41066244	41071243		111	124
Random	18	42085324	42090323		74	49
Random	18	42288485	42293484		15	23
Random	18	42631266	42636265		89	87
Random	18	42661719	42666718		91	63
Random	18	43101496	43106495		97	61
Random	18	43683551	43688550		46	37
Random	18	44177340	44182339		76	78
Random	18	45282938	45287937		88	75
Random	18	45698053	45703052		71	63
Random	18	46340483	46345482		34	35
Random	18	47103438	47108437		82	81
Random	18	47326566	47331565		48	23
Random	18	48717744	48722743		77	188
Random	18	48923881	48928880		76	108
Random	18	48998701	49003700		71	49
Random	18	49769186	49774185		44	39
Random	18	49805038	49810037		65	63
Random	18	49828783	49833782		31	20
Random	18	50664188	50669187		63	146
Random	18	51307785	51312784		62	65
Random	18	51360729	51365728		59	52
Random	18	52623800	52628799		76	47
Random	18	52750836	52755835		99	74
Random	18	53539175	53544174		78	54
Random	18	53920283	53925282		28	19
Random	18	54060038	54065037		98	81
Random	18	54113364	54118363		89	60
Random	18	54382916	54387915		123	155
Random	18	55083452	55088451		107	115
Random	18	55422661	55427660		58	57
Random	18	55569682	55574681		84	109
Random	18	55578549	55583548		99	105
Random	18	58444598	58449597		79	126
Random	18	58750890	58755889		70	79
Random	18	59910080	59915079		87	111
Random	18	60389048	60394047		117	82
Random	18	60570124	60575123		40	25
Random	18	60979851	60984850		11	29
Random	18	61291569	61296568		60	25
Random	18	61409037	61414036		81	51
Random	18	61719496	61724495		33	61
Random	18	63786720	63791719		28	34
Random	18	64314780	64319779		73	36
Random	18	64980528	64985527		68	33
Random	18	66678367	66683366		90	61
Random	18	66859901	66864900		51	43
Random	18	67169145	67174144		63	32
Random	18	68143482	68148481		70	55
Random	18	68518574	68523573		80	54
Random	18	68970126	68975125		81	88
Random	18	69659659	69664658		37	46
Random	18	70057853	70062852		91	83
Random	18	70167423	70172422		122	118
Random	18	70852934	70857933		86	85
Random	18	70909530	70914529		55	43
Random	18	71831931	71836930		51	68
Random	18	71906210	71911209		61	58
Random	18	72033427	72038426		75	80
Random	18	72214286	72219285		79	62
Random	18	72479491	72484490		71	127
Random	18	72811559	72816558		82	132
Random	18	73556195	73561194		55	39
Random	18	73658102	73663101		39	30
Random	18	73964372	73969371		52	24
Random	18	74176341	74181340		33	40
Random	18	76394429	76399428		90	44
Random	18	76501662	76506661		0	0
Random	18	76737255	76742254		93	50
Random	18	76758797	76763796		63	49
Random	18	77195731	77200730		40	34
Random	18	77219371	77224370		78	55
Random	18	77563426	77568425		12	20
Random	18	77736343	77741342		18	28
Random	18	77967854	77972853		40	38
Random	18	78224972	78229971		69	42
Random	18	79114211	79119210		84	38
Random	18	79554529	79559528		102	159
Random	18	80685386	80690385		76	35
Random	18	80907539	80912538		42	44
Random	18	81379722	81384721		89	66
Random	18	81465524	81470523		67	55
Random	18	81596061	81601060		97	55
Random	18	81982974	81987973		71	49
Random	18	82009043	82014042		41	35
Random	18	82374257	82379256		85	87
Random	18	82450465	82455464		34	27
Random	18	83898391	83903390		86	55
Random	18	84686456	84691455		10	21
Random	18	85434503	85439502		85	160
Random	18	85501418	85506417		47	32
Random	18	85542373	85547372		81	84
Random	18	85578407	85583406		80	65
Random	18	85592974	85597973		80	78
Random	18	85721512	85726511		84	87
Random	18	86013624	86018623		82	93
Random	18	86684035	86689034		72	89
Random	18	86695419	86700418		82	73
Random	18	86838488	86843487		80	114
Random	18	86906324	86911323		86	95
Random	18	87671055	87676054		63	104
Random	18	88913529	88918528		72	34
Random	18	90079606	90084605		50	64
Random	18	90431975	90436974		96	175
Random	19	544131	549130		0	0
Random	19	880609	885608		0	0
Random	19	1058427	1063426		0	0
Random	19	1679639	1684638		0	0
Random	19	3117722	3122721		79	144
Random	19	3318948	3323947		11	17
Random	19	3816896	3821895		46	38
Random	19	4010426	4015425		11	14
Random	19	5075024	5080023		19	36
Random	19	5312990	5317989		62	78
Random	19	5729594	5734593		21	27
Random	19	6048828	6053827		7	18
Random	19	6297623	6302622		28	27
Random	19	6832473	6837472		21	15
Random	19	7156871	7161870		11	13
Random	19	7233329	7238328		24	43
Random	19	7564581	7569580		29	33
Random	19	7636550	7641549		70	44
Random	19	7704207	7709206		100	97
Random	19	8272661	8277660		82	195
Random	19	10327587	10332586		41	16
Random	19	11358825	11363824		31	23
Random	19	11566475	11571474		60	69
Random	19	12205950	12210949		80	92
Random	19	12278234	12283233		89	101
Random	19	13285080	13290079		64	132
Random	19	14464200	14469199		27	26
Random	19	15022730	15027729		81	64
Random	19	16128047	16133046		13	21
Random	19	17248097	17253096		50	62
Random	19	17469916	17474915		74	57
Random	19	17833251	17838250		34	18
Random	19	18594058	18599057		37	33
Random	19	18987127	18992126		103	54
Random	19	19355783	19360782		50	51
Random	19	21079565	21084564		105	93
Random	19	21713615	21718614		42	39
Random	19	21715120	21720119		51	48
Random	19	23884272	23889271		63	40
Random	19	24074624	24079623		78	31
Random	19	24813142	24818141		70	50
Random	19	24882223	24887222		24	22
Random	19	26530764	26535763		69	49
Random	19	26588942	26593941		56	47
Random	19	26718325	26723324		60	30
Random	19	26963428	26968427		77	94
Random	19	27165516	27170515		55	47
Random	19	29145538	29150537		29	14
Random	19	30289813	30294812		55	38
Random	19	30361702	30366701		60	57
Random	19	30487857	30492856		69	21
Random	19	31373166	31378165		99	79
Random	19	32602832	32607831		52	30
Random	19	32814097	32819096		19	27
Random	19	33240162	33245161		34	42
Random	19	33811719	33816718		39	30
Random	19	34454252	34459251		90	47
Random	19	34856940	34861939		19	26
Random	19	34889888	34894887		66	51
Random	19	35286961	35291960		105	123
Random	19	36085691	36090690		20	15
Random	19	36628452	36633451		62	59
Random	19	37147230	37152229		43	36
Random	19	37730424	37735423		102	61
Random	19	37785160	37790159		72	51
Random	19	38538342	38543341		26	29
Random	19	39425345	39430344		70	73
Random	19	40740900	40745899		55	47
Random	19	41434392	41439391		35	21
Random	19	41492400	41497399		29	21
Random	19	41731948	41736947		54	32
Random	19	41882235	41887234		18	23
Random	19	42629080	42634079		41	30
Random	19	42892366	42897365		91	119
Random	19	42925555	42930554		72	44
Random	19	42951534	42956533		65	60
Random	19	42971362	42976361		63	64
Random	19	43016180	43021179		59	48
Random	19	44028334	44033333		46	34
Random	19	45716939	45721938		16	17
Random	19	46089881	46094880		45	43
Random	19	46825296	46830295		33	27
Random	19	47026386	47031385		26	28
Random	19	47083252	47088251		20	19
Random	19	49016578	49021577		79	96
Random	19	49360626	49365625		68	97
Random	19	49400777	49405776		97	75
Random	19	49661283	49666282		54	94
Random	19	49802505	49807504		66	69
Random	19	50749031	50754030		62	78
Random	19	51057211	51062210		70	81
Random	19	51304082	51309081		85	61
Random	19	51636777	51641776		78	81
Random	19	51698594	51703593		91	112
Random	19	53746070	53751069		32	44
Random	19	54907390	54912389		83	140
Random	19	55681533	55686532		80	59
Random	19	56118874	56123873		88	66
Random	19	57890356	57895355		41	40
Random	19	57948132	57953131		53	101
Random	19	58304172	58309171		82	121
Random	19	58926662	58931661		36	23
Random	19	59485812	59490811		82	62
Random	19	59702801	59707800		80	43
Random	19	59709983	59714982		52	23
Random	19	59970675	59975674		53	34
Random	19	60173868	60178867		56	36
Random	19	60209131	60214130		44	31
Random	19	60776920	60781919		20	28
Random	X	849024	854023		0	0
Random	X	1026477	1031476		0	0
Random	X	1851773	1856772		0	0
Random	X	2777524	2782523		0	0
Random	X	3306232	3311231		20	49
Random	X	3742108	3747107		14	32
Random	X	3848823	3853822		18	52
Random	X	3988696	3993695		0	0
Random	X	4797064	4802063		0	0
Random	X	5099268	5104267		104	217
Random	X	5524197	5529196		11	28
Random	X	5711656	5716655		31	61
Random	X	7709269	7714268		9	15
Random	X	8328332	8333331		55	52
Random	X	8885438	8890437		41	20
Random	X	9008282	9013281		35	29
Random	X	9272846	9277845		12	12
Random	X	9937366	9942365		28	20
Random	X	10053443	10058442		32	21
Random	X	10319104	10324103		53	78
Random	X	10380148	10385147		49	40
Random	X	10847058	10852057		47	31
Random	X	11474500	11479499		25	12
Random	X	11641961	11646960		32	22
Random	X	11683113	11688112		30	13
Random	X	12074934	12079933		4	4
Random	X	13664656	13669655		21	23
Random	X	13827673	13832672		9	17
Random	X	13870770	13875769		49	39
Random	X	15132332	15137331		40	48
Random	X	15516403	15521402		41	63
Random	X	17707909	17712908		23	18
Random	X	17926685	17931684		35	58
Random	X	18308415	18313414		35	59
Random	X	18640289	18645288		49	45
Random	X	18642529	18647528		39	46
Random	X	19507193	19512192		40	53
Random	X	19804173	19809172		19	22
Random	X	19996370	20001369		17	38
Random	X	20103257	20108256		39	28
Random	X	21650903	21655902		30	21
Random	X	21850294	21855293		32	72
Random	X	22441435	22446434		47	33
Random	X	22864306	22869305		37	41
Random	X	23601923	23606922		40	44
Random	X	23893765	23898764		40	61
Random	X	24000289	24005288		48	63
Random	X	24135402	24140401		37	68
Random	X	24197940	24202939		15	22
Random	X	24298523	24303522		37	74
Random	X	24489835	24494834		22	47
Random	X	24766953	24771952		32	52
Random	X	25324472	25329471		14	47
Random	X	25376690	25381689		57	102
Random	X	27444523	27449522		0	0
Random	X	27584408	27589407		0	0
Random	X	27686322	27691321		2	2
Random	X	28046234	28051233		1	5
Random	X	28074943	28079942		7	10
Random	X	29154162	29159161		3	2
Random	X	29659831	29664830		38	81
Random	X	29699813	29704812		4	6
Random	X	29948442	29953441		11	16
Random	X	31891042	31896041		0	0
Random	X	31901614	31906613		0	0
Random	X	33481391	33486390		9	29
Random	X	33531263	33536262		11	27
Random	X	33859382	33864381		14	23
Random	X	34582343	34587342		16	43
Random	X	35590527	35595526		44	70
Random	X	36323907	36328906		19	7
Random	X	36434398	36439397		21	15
Random	X	37386792	37391791		1	1
Random	X	37451651	37456650		11	15
Random	X	37919017	37924016		27	29
Random	X	38453172	38458171		2	14
Random	X	38674286	38679285		27	15
Random	X	40051568	40056567		38	37
Random	X	40554748	40559747		41	32
Random	X	40628814	40633813		40	30
Random	X	40762032	40767031		45	49
Random	X	40766539	40771538		27	63
Random	X	40891788	40896787		41	26
Random	X	42678852	42683851		31	29
Random	X	43286537	43291536		35	31
Random	X	43547465	43552464		33	22
Random	X	44361200	44366199		24	20
Random	X	45188363	45193362		67	37
Random	X	46497218	46502217		28	37
Random	X	46775755	46780754		40	59
Random	X	47858752	47863751		49	32
Random	X	48669961	48674960		16	14
Random	X	48939220	48944219		45	28
Random	X	50221418	50226417		26	25
Random	X	51602103	51607102		43	24
Random	X	52013180	52018179		39	25
Random	X	52338689	52343688		15	22
Random	X	53096558	53101557		30	17
Random	X	53783828	53788827		34	14
Random	X	53816673	53821672		20	38
Random	X	53843611	53848610		58	44
Random	X	54134129	54139128		37	46
Random	X	54418468	54423467		0	0
Random	X	54617746	54622745		0	0
Random	X	55185974	55190973		9	26
Random	X	55422407	55427406		39	73
Random	X	55597644	55602643		32	60
Random	X	56746028	56751027		8	15
Random	X	57645862	57650861		16	7
Random	X	57708046	57713045		32	31
Random	X	58901869	58906868		25	22
Random	X	59035407	59040406		43	22
Random	X	59106230	59111229		23	18
Random	X	59949531	59954530		49	50
Random	X	59979266	59984265		49	52
Random	X	60059997	60064996		19	15
Random	X	60315005	60320004		23	20
Random	X	60355210	60360209		10	20
Random	X	60970390	60975389		29	38
Random	X	61260563	61265562		2	5
Random	X	61290467	61295466		36	43
Random	X	62459777	62464776		29	24
Random	X	63330509	63335508		28	43
Random	X	63612336	63617335		44	49
Random	X	64619288	64624287		40	79
Random	X	64927404	64932403		44	82
Random	X	67834185	67839184		35	31
Random	X	69778407	69783406		39	32
Random	X	70326762	70331761		11	11
Random	X	70330844	70335843		27	10
Random	X	71464561	71469560		36	19
Random	X	71586697	71591696		26	23
Random	X	71914387	71919386		48	39
Random	X	72251940	72256939		39	19
Random	X	72383240	72388239		54	44
Random	X	72431041	72436040		49	33
Random	X	73291403	73296402		36	44
Random	X	74848444	74853443		32	21
Random	X	75879115	75884114		15	12
Random	X	75883610	75888609		27	25
Random	X	75935188	75940187		27	18
Random	X	76097049	76102048		33	26
Random	X	77309206	77314205		12	14
Random	X	77342824	77347823		30	54
Random	X	77451647	77456646		39	19
Random	X	77495519	77500518		19	19
Random	X	77931271	77936270		33	46
Random	X	77935621	77940620		45	51
Random	X	78743848	78748847		23	74
Random	X	79048459	79053458		42	81
Random	X	79381027	79386026		24	33
Random	X	80436146	80441145		39	23
Random	X	81953602	81958601		34	52
Random	X	82013897	82018896		46	55
Random	X	82315500	82320499		37	40
Random	X	82417168	82422167		43	85
Random	X	82533413	82538412		23	25
Random	X	83666017	83671016		22	34
Random	X	83943330	83948329		19	25
Random	X	84674398	84679397		27	21
Random	X	86544081	86549080		38	20
Random	X	87539742	87544741		30	23
Random	X	88014478	88019477		39	52
Random	X	88338243	88343242		35	27
Random	X	88958003	88963002		67	83
Random	X	89359037	89364036		48	88
Random	X	89377654	89382653		34	42
Random	X	89443666	89448665		20	19
Random	X	90324076	90329075		45	71
Random	X	90600472	90605471		47	59
Random	X	90837980	90842979		11	16
Random	X	91039614	91044613		50	52
Random	X	92051312	92056311		38	59
Random	X	92446509	92451508		40	62
Random	X	92446717	92451716		36	64
Random	X	93129898	93134897		37	70
Random	X	93759849	93764848		37	17
Random	X	94616309	94621308		28	18
Random	X	95961489	95966488		13	10
Random	X	97339690	97344689		15	13
Random	X	97631285	97636284		32	37
Random	X	97641984	97646983		34	37
Random	X	97778849	97783848		40	78
Random	X	97830942	97835941		36	71
Random	X	98490815	98495814		19	36
Random	X	98526878	98531877		20	21
Random	X	99397359	99402358		13	11
Random	X	99476148	99481147		24	9
Random	X	99690671	99695670		37	32
Random	X	99895147	99900146		30	56
Random	X	99922143	99927142		38	18
Random	X	100274742	100279741		36	23
Random	X	100284543	100289542		50	38
Random	X	100912030	100917029		22	31
Random	X	101283683	101288682		9	8
Random	X	101581404	101586403		17	26
Random	X	101797015	101802014		4	5
Random	X	101846323	101851322		7	8
Random	X	102984748	102989747		49	42
Random	X	103317737	103322736		16	14
Random	X	104278355	104283354		17	23
Random	X	104306334	104311333		13	24
Random	X	104318475	104323474		28	23
Random	X	104740804	104745803		26	23
Random	X	104901711	104906710		42	60
Random	X	105081482	105086481		8	10
Random	X	105359516	105364515		35	36
Random	X	105713892	105718891		41	26
Random	X	107034974	107039973		47	25
Random	X	107575892	107580891		23	28
Random	X	108327727	108332726		44	93
Random	X	108570415	108575414		43	45
Random	X	109331274	109336273		53	84
Random	X	109688355	109693354		48	62
Random	X	111372351	111377350		8	10
Random	X	111772971	111777970		29	36
Random	X	112846991	112851990		38	65
Random	X	114588935	114593934		29	35
Random	X	115124937	115129936		33	81
Random	X	115873467	115878466		36	72
Random	X	116264731	116269730		36	55
Random	X	118297873	118302872		42	61
Random	X	118347601	118352600		33	88
Random	X	118398113	118403112		39	68
Random	X	118424283	118429282		26	52
Random	X	118851695	118856694		41	73
Random	X	118908259	118913258		40	80
Random	X	119522898	119527897		49	53
Random	X	119536138	119541137		25	50
Random	X	120639648	120644647		28	33
Random	X	121655190	121660189		38	63
Random	X	121704353	121709352		34	40
Random	X	121919830	121924829		35	53
Random	X	122012442	122017441		30	32
Random	X	122167560	122172559		40	41
Random	X	122487038	122492037		26	33
Random	X	122550558	122555557		34	69
Random	X	123132384	123137383		6	10
Random	X	123356077	123361076		7	10
Random	X	123719066	123724065		1	7
Random	X	123790336	123795335		14	16
Random	X	123931727	123936726		2	11
Random	X	123976195	123981194		28	48
Random	X	124673925	124678924		0	0
Random	X	126346954	126351953		37	49
Random	X	126473987	126478986		11	21
Random	X	126518501	126523500		33	39
Random	X	126623767	126628766		41	63
Random	X	127853169	127858168		30	38
Random	X	128142348	128147347		63	99
Random	X	128795647	128800646		37	55
Random	X	129579477	129584476		38	31
Random	X	130090429	130095428		23	13
Random	X	131476624	131481623		32	42
Random	X	132942760	132947759		50	63
Random	X	132943632	132948631		43	59
Random	X	135029262	135034261		31	15
Random	X	135119938	135124937		7	1
Random	X	135208304	135213303		26	13
Random	X	136299207	136304206		18	16
Random	X	136917770	136922769		40	24
Random	X	137084096	137089095		16	19
Random	X	137770501	137775500		37	44
Random	X	138497501	138502500		43	36
Random	X	138957293	138962292		20	21
Random	X	139432712	139437711		36	26
Random	X	140193090	140198089		27	24
Random	X	140635007	140640006		29	30
Random	X	141246159	141251158		53	55
Random	X	141712768	141717767		31	28
Random	X	142854515	142859514		27	23
Random	X	142964336	142969335		7	14
Random	X	143534570	143539569		59	42
Random	X	143579059	143584058		35	31
Random	X	143585985	143590984		44	43
Random	X	143914552	143919551		49	49
Random	X	143930394	143935393		34	32
Random	X	144298202	144303201		24	21
Random	X	144934901	144939900		45	37
Random	X	146857042	146862041		30	33
Random	X	147412771	147417770		32	26
Random	X	148003291	148008290		5	3
Random	X	148201540	148206539		3	11
Random	X	148243166	148248165		11	19
Random	X	148605764	148610763		9	19
Random	X	148671215	148676214		10	12
Random	X	148806245	148811244		2	10
Random	X	148927979	148932978		34	31
Random	X	149404318	149409317		2	4
Random	X	149502078	149507077		8	15
Random	X	150135039	150140038		24	40
Random	X	150136360	150141359		21	31
Random	X	152645454	152650453		19	24
Random	X	153281366	153286365		16	21
Random	X	154251324	154256323		39	85
Random	X	154428857	154433856		41	74
Random	X	154889791	154894790		49	33
Random	X	155073402	155078401		40	64
Random	X	155206796	155211795		21	17
Random	X	155458023	155463022		8	17
Random	X	155645186	155650185		48	24
Random	X	156043120	156048119		39	33
Random	X	156141067	156146066		42	70
Random	X	156535903	156540902		37	43
Random	X	157046708	157051707		39	31
Random	X	157320241	157325240		38	28
Random	X	157526358	157531357		46	75
Random	X	159484620	159489619		13	10
Random	X	159526812	159531811		5	7
Random	X	160177065	160182064		6	14
Random	X	160648205	160653204		28	30
Random	X	160657809	160662808		24	28
Random	X	162045905	162050904		44	33
Random	X	162314704	162319703		46	68
Random	X	163248969	163253968		33	39
Random	X	163466799	163471798		71	74
Random	X	163762938	163767937		26	23
Random	X	165130415	165135414		54	49
Random	X	165353470	165358469		58	85
Random	X	165855208	165860207		54	85
Random	X	165866197	165871196		21	68
Random	X	165998274	166003273		53	48
Random	X	167289888	167294887		25	33
Random	X	168078563	168083562		47	38
Random	X	168603744	168608743		36	22
Random	X	169564928	169569927		51	37
Random	X	170836677	170841676		23	42
Random	Y	179964	184963		26	39
Random	Y	1390563	1395562		28	38
Random	Y	1822842	1827841		38	79
Random	Y	2519079	2524078		45	94
Random	Y	2836175	2841174		2	4
Random	Y	2939985	2944984		0	0
Random	Y	3468578	3473577		0	0
Random	Y	3568398	3573397		0	0
Random	Y	3601229	3606228		0	0
Random	Y	3947046	3952045		45	75
Random	Y	3948717	3953716		43	84
Random	Y	4857182	4862181		22	49
Random	Y	5417292	5422291		54	74
Random	Y	5936887	5941886		31	57
Random	Y	5965988	5970987		25	28
Random	Y	7035463	7040462		29	75
Random	Y	7353001	7358000		0	1
Random	Y	7418507	7423506		0	0
Random	Y	7846520	7851519		0	0
Random	Y	7889528	7894527		0	0
Random	Y	8004885	8009884		24	37
Random	Y	8078880	8083879		9	18
Random	Y	8221679	8226678		11	4
Random	Y	9898365	9903364		31	68
Random	Y	10725021	10730020		18	12
Random	Y	10937510	10942509		1	5
Random	Y	11137394	11142393		0	0
Random	Y	11418304	11423303		0	1
Random	Y	11584783	11589782		0	0
Random	Y	12818052	12823051		2	0
Random	Y	12988911	12993910		0	1
Random	Y	13571716	13576715		6	6
Random	Y	14136461	14141460		11	17
Random	Y	14202046	14207045		0	0
Random	Y	14559520	14564519		0	0
Random	Y	15423791	15428790		1	1
Random	Y	15557355	15562354		1	2
Random	Y	15742674	15747673		0	1
Random	Y	15814295	15819294		0	0
Random	Y	16236067	16241066		0	1
Random	Y	16361388	16366387		1	0
Random	Y	16362119	16367118		1	0
Random	Y	16583819	16588818		0	0
Random	Y	16659022	16664021		0	0
Random	Y	18069656	18074655		3	3
Random	Y	18833010	18838009		0	0
Random	Y	20120479	20125478		2	0
Random	Y	20271735	20276734		17	30
Random	Y	20790986	20795985		16	23
Random	Y	20941759	20946758		10	26
Random	Y	21007391	21012390		11	17
Random	Y	21234373	21239372		5	12
Random	Y	22072653	22077652		3	5
Random	Y	22268335	22273334		0	0
Random	Y	22442668	22447667		0	5
Random	Y	22934264	22939263		6	22
Random	Y	23481181	23486180		7	10
Random	Y	24206209	24211208		0	0
Random	Y	24394266	24399265		2	1
Random	Y	24667413	24672412		0	0
Random	Y	25473500	25478499		1	3
Random	Y	25667894	25672893		1	0
Random	Y	25882897	25887896		2	1
Random	Y	26296482	26301481		4	7
Random	Y	26615281	26620280		0	0
Random	Y	26740243	26745242		0	0
Random	Y	27503267	27508266		0	1
Random	Y	27607265	27612264		0	0
Random	Y	28151373	28156372		4	7
Random	Y	28199812	28204811		3	5
Random	Y	28873723	28878722		8	22
Random	Y	28921644	28926643		29	23
Random	Y	30819546	30824545		0	0
Random	Y	31072804	31077803		0	0
Random	Y	32564285	32569284		3	6
Random	Y	32636517	32641516		6	15
Random	Y	32867777	32872776		1	1
Random	Y	33867551	33872550		1	3
Random	Y	34307813	34312812		1	6
Random	Y	34616301	34621300		4	5
Random	Y	35890536	35895535		11	9
Random	Y	36413888	36418887		2	7
Random	Y	37088171	37093170		0	0
Random	Y	37289550	37294549		0	0
Random	Y	37494764	37499763		20	15
Random	Y	37700890	37705889		6	5
Random	Y	38094846	38099845		5	16
Random	Y	38801917	38806916		6	10
Random	Y	39972889	39977888		14	22
Random	Y	40998175	41003174		10	12
Random	Y	41216445	41221444		29	53
Random	Y	41275910	41280909		46	69
Random	Y	41930468	41935467		19	33
Random	Y	42130697	42135696		20	45
Random	Y	42436793	42441792		35	41
Random	Y	42905162	42910161		1	2
Random	Y	43211367	43216366		3	7
Random	Y	45155641	45160640		0	5
Random	Y	45799664	45804663		0	0
Random	Y	48051664	48056663		0	0
Random	Y	48790371	48795370		0	0
Random	Y	50886671	50891670		0	0
Random	Y	52115490	52120489		0	0
Random	Y	52183460	52188459		0	0
Random	Y	53851333	53856332		3	6
Random	Y	54403078	54408077		1	1
Random	Y	54915651	54920650		1	2
Random	Y	55422137	55427136		2	4
Random	Y	56867681	56872680		1	4
Random	Y	56889048	56894047		0	0
Random	Y	56988102	56993101		3	3
Random	Y	57185802	57190801		3	3
Random	Y	57250824	57255823		0	0
Random	Y	57406994	57411993		6	2
Random	Y	57755331	57760330		3	5
Random	Y	57865693	57870692		3	4
