Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_A_downstream	3	111044955	111049955	+	1.81400311	2.313877583	1.141123295	1.189054251
L1Md_A_downstream	3	111251094	111256094	-	2.146570444	2.035097122	1.820363283	1.981757164
L1Md_T_downstream	3	111257271	111262271	-	0.57443434	0.390292585	0.353204817	0.254797339
L1Md_T_downstream	3	111574858	111579858	-	1.209335446	1.115121722	0.733579278	0.707770407
L1Md_A_downstream	3	111681167	111686167	-	2.146570444	4.293218613	1.086784124	1.500473261
L1Md_T_downstream	3	111756658	111761658	-	2.146570444	2.481145859	1.847532988	1.925135493
L1Md_T_downstream	3	111835405	111840405	+	1.81400311	2.425389767	1.901872158	1.585405707
L1Md_T_downstream	3	111897067	111902067	-	1.330268979	2.062975168	1.385649681	1.670338154
L1Md_T_downstream	3	112156980	112161980	+	1.753536344	1.56117034	1.331310511	1.443851709
L1Md_T_downstream	3	112180494	112185494	-	1.511669278	1.393902063	1.983380914	1.670338154
L1Md_T_downstream	3	112286344	112291344	+	2.267503977	1.393902063	1.195462465	1.330608368
L1Md_A_downstream	3	112310376	112315376	-	2.086103678	1.282389998	1.141123295	1.840203047
L1Md_A_downstream	3	112326866	112331866	-	2.358204126	2.146609306	1.548667312	1.387230039
L1Md_T_downstream	3	112555499	112560499	-	1.753536344	2.481145859	1.684515357	1.698649049
L1Md_T_downstream	3	112829006	112834006	-	2.116337061	2.648414135	1.575836897	1.415540814
L1Md_T_downstream	3	113269610	113274610	+	0.967468321	1.05936563	0.760748863	0.905946136
L1Md_T_downstream	3	113302222	113307222	+	0	0	0	0
L1Md_T_downstream	3	113334823	113339823	+	0	0.055756085	0	0.028310817
L1Md_T_downstream	3	113367429	113372429	+	0	0	0.027169602	0
L1Md_T_downstream	3	113674921	113679921	+	1.72330296	1.366024017	1.331310511	1.783581495
L1Md_T_downstream	3	113737253	113742253	-	2.327970743	1.895706892	2.11922884	1.585405707
L1Md_T_downstream	3	113839390	113844390	+	1.269802213	0.752707124	1.086784124	1.217365146
L1Md_A_downstream	3	114238197	114243197	+	2.448904276	3.289608955	1.331310511	1.443851709
L1Md_A_downstream	3	114267475	114272475	-	1.511669278	2.899316311	1.439988852	1.472162485
L1Md_T_downstream	3	114498974	114503974	+	2.29773736	2.564779997	1.032444835	1.217365146
L1Md_T_downstream	3	114674856	114679856	+	2.841938257	4.04231596	1.575836897	1.358919144
L1Md_T_downstream	3	114709562	114714562	-	2.267503977	3.596267462	1.847532988	1.443851709
L1Md_T_downstream	3	114845497	114850497	-	2.29773736	2.871438265	1.412819266	1.557094932
L1Md_A_downstream	3	114971661	114976661	-	2.025636911	1.616926432	1.793193698	1.7552706
L1Md_T_downstream	3	115335927	115340927	+	2.479137659	4.376852512	1.630176067	1.953446388
L1Md_A_downstream	3	115398997	115403997	+	1.632602811	1.449658155	1.304140925	1.443851709
L1Md_T_downstream	3	115425896	115430896	+	1.965170026	2.453267813	1.27697134	1.698649049
L1Md_T_downstream	3	115431715	115436715	-	2.993105173	3.038706541	1.956211329	2.06668973
L1Md_T_downstream	3	115921952	115926952	+	1.05816853	1.05936563	2.064889669	1.358919144
L1Md_T_downstream	3	117035473	117040473	+	2.38843751	2.202365398	1.249801636	1.415540814
L1Md_A_downstream	3	117291460	117296460	+	1.81400311	1.895706892	1.657345772	1.443851709
L1Md_A_downstream	3	118110230	118115230	+	1.481435895	0.724829078	0.923766494	1.132432699
L1Md_A_downstream	3	118174340	118179340	-	2.267503977	2.536901951	1.684515357	1.500473261
L1Md_A_downstream	3	118566876	118571876	-	1.753536344	1.19875586	1.575836897	1.670338154
L1Md_T_downstream	3	118719185	118724185	+	2.055870295	1.8399508	1.385649681	1.472162485
L1Md_T_downstream	3	119360044	119365044	+	2.418670893	2.564779997	1.657345772	1.840203047
L1Md_T_downstream	3	119972672	119977672	-	2.993105173	2.787804127	1.820363283	1.585405707
L1Md_T_downstream	3	120110570	120115570	+	2.055870295	1.70056057	1.304140925	1.217365146
L1Md_T_downstream	3	120384917	120389917	-	2.721004725	2.759926081	1.847532988	1.726959825
L1Md_T_downstream	3	120730038	120735038	-	2.025636911	1.728438616	1.467158556	1.7552706
L1Md_T_downstream	3	120831698	120836698	+	1.330268979	1.505414248	1.467158556	1.472162485
L1Md_A_downstream	3	120916654	120921654	-	2.38843751	2.035097122	1.548667312	1.868513942
L1Md_A_downstream	3	121053561	121058561	+	1.572136045	2.285999537	1.412819266	1.528784156
L1Md_T_downstream	3	123200056	123205056	+	1.572136045	0.9199754	1.793193698	1.868513942
L1Md_T_downstream	3	123874272	123879272	-	2.630304575	5.01804781	1.901872158	1.472162485
L1Md_T_downstream	3	123922120	123927120	-	2.509371042	2.25812149	0.923766494	1.528784156
L1Md_A_downstream	3	124038134	124043134	+	0.393034011	2.202365398	0.624900818	0.736081243
L1Md_A_downstream	3	124044759	124049759	+	1.783769727	2.090853214	1.766024113	1.160743475
L1Md_A_downstream	3	124155549	124160549	-	1.783769727	2.564779997	1.820363283	1.500473261
L1Md_T_downstream	3	124287404	124292404	+	1.300035596	1.115121722	1.439988852	1.585405707
L1Md_T_downstream	3	124865322	124870322	-	2.569837809	2.397511721	1.684515357	1.698649049
L1Md_T_downstream	3	124998192	125003192	+	2.418670893	3.233852863	1.195462465	1.613716602
L1Md_T_downstream	3	125034858	125039858	+	2.358204126	2.592658043	0.842257679	1.500473261
L1Md_A_downstream	3	125081444	125086444	+	1.300035596	2.035097122	1.16829288	1.075811028
L1Md_A_downstream	3	125203665	125208665	-	1.632602811	1.728438616	1.086784124	1.245675921
L1Md_A_downstream	3	125765154	125770154	-	2.38843751	2.453267813	1.766024113	1.472162485
L1Md_T_downstream	3	125907921	125912921	+	1.602369428	1.115121722	1.467158556	1.443851709
L1Md_A_downstream	3	125954244	125959244	-	2.146570444	1.477536201	1.956211329	1.868513942
L1Md_A_downstream	3	126055788	126060788	-	2.721004725	2.230243444	1.603006482	1.726959825
L1Md_A_downstream	3	126900266	126905266	-	0.967468321	0.864219308	2.092059374	1.840203047
L1Md_A_downstream	3	127146227	127151227	+	1.088401914	0.947853446	1.331310511	1.557094932
L1Md_T_downstream	3	128143629	128148629	+	1.934936643	1.031487584	1.032444835	1.585405707
L1Md_T_downstream	3	128435145	128440145	-	2.630304575	3.596267462	1.929041743	1.981757164
L1Md_T_downstream	3	128685775	128690775	-	2.96287179	2.509023905	1.548667312	1.868513942
L1Md_A_downstream	3	128797269	128802269	-	2.176803827	2.285999537	1.766024113	1.217365146
L1Md_A_downstream	3	128955588	128960588	-	3.204738855	2.202365398	1.766024113	1.925135493
L1Md_T_downstream	3	129031129	129036129	+	2.025636911	2.648414135	1.603006482	2.01006794
L1Md_A_downstream	3	130514163	130519163	+	2.086103678	1.338145971	1.304140925	1.528784156
L1Md_T_downstream	3	130779737	130784737	+	1.72330296	0.947853446	1.766024113	1.7552706
L1Md_T_downstream	3	131711941	131716941	+	1.904703259	1.533292294	1.439988852	1.245675921
L1Md_T_downstream	3	131940247	131945247	-	1.965170026	1.812072754	2.200737715	1.726959825
L1Md_T_downstream	3	132400991	132405991	-	2.509371042	3.010828495	1.657345772	1.811892271
L1Md_T_downstream	3	132817358	132822358	-	1.360502362	1.115121722	2.200737715	1.7552706
L1Md_A_downstream	3	133068568	133073568	+	1.481435895	1.393902063	1.684515357	1.670338154
L1Md_T_downstream	3	133630939	133635939	-	2.600071192	2.481145859	2.173568249	2.378108501
L1Md_T_downstream	3	133802602	133807602	+	2.025636911	1.784194708	1.358480096	1.358919144
L1Md_T_downstream	3	133849141	133854141	-	2.448904276	2.481145859	2.092059374	2.179932833
L1Md_A_downstream	3	133953496	133958496	+	2.539604425	2.007219076	1.738854527	2.293176174
L1Md_T_downstream	3	134454802	134459802	+	1.965170026	2.453267813	1.05961442	1.443851709
L1Md_A_downstream	3	134551159	134556159	+	2.176803827	2.564779997	1.467158556	1.840203047
L1Md_A_downstream	3	134689792	134694792	+	2.418670893	2.230243444	1.439988852	1.698649049
L1Md_T_downstream	3	134820782	134825782	+	1.783769727	1.366024017	1.222632051	1.528784156
L1Md_T_downstream	3	134857438	134862438	-	2.358204126	2.759926081	1.630176067	1.896824718
L1Md_T_downstream	3	134887427	134892427	+	2.176803827	2.007219076	1.249801636	1.302297592
L1Md_A_downstream	3	135151725	135156725	-	2.993105173	3.456877232	1.956211329	2.264865398
L1Md_A_downstream	3	136505751	136510751	-	3.355905771	2.369633675	1.983380914	1.925135493
L1Md_A_downstream	3	136609603	136614603	-	3.446605921	2.146609306	1.901872158	1.642027378
L1Md_T_downstream	3	137412527	137417527	+	1.602369428	2.202365398	1.901872158	1.783581495
L1Md_T_downstream	3	137431184	137436184	-	2.811704874	4.376852512	1.956211329	2.06668973
L1Md_T_downstream	3	137605885	137610885	+	2.116337061	1.672682524	1.657345772	1.896824718
L1Md_T_downstream	3	137664036	137669036	+	2.176803827	2.955072403	1.467158556	1.472162485
L1Md_A_downstream	3	137674706	137679706	+	2.721004725	3.178096771	1.603006482	1.585405707
L1Md_A_downstream	3	139383032	139388032	-	2.479137659	1.784194708	1.738854527	1.7552706
L1Md_A_downstream	3	139536534	139541534	+	2.20703721	1.282389998	1.195462465	1.557094932
L1Md_T_downstream	3	139570782	139575782	+	1.541902661	1.05936563	1.521497726	1.302297592
L1Md_A_downstream	3	139810823	139815823	-	2.569837809	3.512633324	1.901872158	1.953446388
L1Md_T_downstream	3	140162510	140167510	+	1.934936643	2.815682173	1.575836897	1.104121804
L1Md_T_downstream	3	140517937	140522937	+	2.237270594	2.676291943	1.086784124	1.273986697
L1Md_A_downstream	3	140761931	140766931	-	0	0.111512169	0.027169602	0
L1Md_A_downstream	3	140859993	140864993	-	1.904703259	2.397511721	1.630176067	1.387230039
L1Md_T_downstream	3	141058050	141063050	+	1.511669278	1.728438616	1.141123295	1.273986697
L1Md_A_downstream	3	141384093	141389093	+	1.572136045	2.285999537	1.304140925	1.273986697
L1Md_T_downstream	3	141598655	141603655	-	1.360502362	1.589048386	1.467158556	1.642027378
L1Md_T_downstream	3	141754956	141759956	-	2.811704874	3.038706541	1.575836897	1.528784156
L1Md_A_downstream	3	142008965	142013965	+	1.662836194	1.393902063	1.141123295	1.047500253
L1Md_T_downstream	3	143835765	143840765	-	2.600071192	3.261730909	1.630176067	1.557094932
L1Md_A_downstream	3	144035487	144040487	+	3.386139154	3.902925968	1.16829288	1.557094932
L1Md_T_downstream	3	144659807	144664807	+	1.995403409	1.97934103	1.847532988	1.443851709
L1Md_T_downstream	3	144834820	144839820	+	2.237270594	3.373243093	2.146398544	1.698649049
L1Md_T_downstream	3	145035228	145040228	-	2.176803827	0.836341262	1.874702573	1.7552706
L1Md_T_downstream	3	145050577	145055577	-	2.20703721	4.014438152	1.630176067	1.783581495
L1Md_A_downstream	3	145870867	145875867	+	0.66513449	1.142999768	1.929041743	1.7552706
L1Md_T_downstream	3	146298895	146303895	+	2.086103678	1.338145971	1.711684942	1.783581495
L1Md_T_downstream	3	146361708	146366708	+	1.632602811	2.035097122	2.146398544	1.7552706
L1Md_A_downstream	3	146913785	146918785	-	0.755834639	0.641194999	2.010550499	1.698649049
L1Md_A_downstream	3	147102164	147107164	-	2.025636911	1.756316662	1.847532988	1.840203047
L1Md_T_downstream	3	147213991	147218991	-	3.355905771	2.787804127	2.010550499	1.557094932
L1Md_T_downstream	3	147295081	147300081	-	1.05816853	1.087243676	2.064889669	1.953446388
L1Md_T_downstream	3	148141452	148146452	-	2.176803827	1.784194708	1.657345772	1.245675921
L1Md_T_downstream	3	148699253	148704253	-	2.690771341	1.672682524	1.603006482	1.613716602
L1Md_A_downstream	3	149976227	149981227	+	2.660537958	3.428999186	1.086784124	1.670338154
L1Md_T_downstream	3	150074167	150079167	-	1.693069577	2.453267813	1.16829288	1.104121804
L1Md_A_downstream	3	150163830	150168830	+	2.20703721	3.54051137	1.575836897	1.557094932
L1Md_A_downstream	3	150716150	150721150	-	2.96287179	3.205974817	1.575836897	1.443851709
L1Md_A_downstream	3	151099395	151104395	-	2.721004725	4.878657341	1.331310511	1.387230039
L1Md_A_downstream	3	151629695	151634695	+	1.81400311	3.122340679	1.521497726	1.670338154
L1Md_T_downstream	3	151667575	151672575	-	2.660537958	2.11873126	1.494328141	1.670338154
L1Md_A_downstream	3	151946039	151951039	-	3.416372538	2.620536089	2.11922884	2.095000505
L1Md_A_downstream	3	151966123	151971123	+	1.904703259	1.616926432	1.412819266	1.925135493
L1Md_T_downstream	3	152575425	152580425	+	1.72330296	1.115121722	1.901872158	1.981757164
L1Md_A_downstream	3	154018455	154023455	-	2.630304575	2.369633675	2.526772976	1.698649049
L1Md_T_downstream	3	154635322	154640322	-	1.330268979	1.338145971	1.711684942	2.179932833
L1Md_T_downstream	3	155140951	155145951	-	2.29773736	1.951462984	1.847532988	1.726959825
L1Md_T_downstream	3	155298692	155303692	-	2.358204126	2.481145859	1.603006482	2.06668973
L1Md_T_downstream	3	155760780	155765780	-	2.569837809	4.237462521	1.766024113	1.953446388
L1Md_A_downstream	3	156289955	156294955	+	1.81400311	1.812072754	1.684515357	1.330608368
L1Md_T_downstream	3	156321672	156326672	+	1.541902661	1.449658155	1.331310511	1.500473261
L1Md_A_downstream	3	156433057	156438057	-	1.995403409	2.564779997	1.711684942	1.925135493
L1Md_T_downstream	3	156720381	156725381	-	1.995403409	1.895706892	1.521497726	1.387230039
L1Md_A_downstream	3	156955953	156960953	-	2.630304575	2.843560219	2.037720203	2.095000505
L1Md_A_downstream	3	157012141	157017141	+	1.995403409	1.756316662	1.575836897	1.443851709
L1Md_A_downstream	3	157411390	157416390	-	1.300035596	1.97934103	0.787918448	1.047500253
L1Md_T_downstream	3	157416385	157421385	+	0.24186708	0.501804769	0.190187216	0.141554087
L1Md_T_downstream	3	157641780	157646780	-	3.053571939	1.867828846	2.255076885	2.151622057
L1Md_A_downstream	3	157662978	157667978	-	2.479137659	1.97934103	2.146398544	2.038378716
L1Md_T_downstream	3	158090276	158095276	-	1.844236493	1.56117034	1.901872158	1.726959825
L1Md_A_downstream	3	158117934	158122934	+	2.600071192	1.672682524	1.630176067	1.868513942
L1Md_T_downstream	3	158436745	158441745	-	2.448904276	2.285999537	1.929041743	2.06668973
L1Md_T_downstream	3	158702512	158707512	+	2.327970743	2.620536089	1.16829288	1.585405707
L1Md_A_downstream	3	158725067	158730067	-	2.38843751	1.923584938	2.227907419	2.01006794
L1Md_A_downstream	3	158755904	158760904	+	2.055870295	1.784194708	1.385649681	1.104121804
L1Md_T_downstream	3	158993319	158998319	+	2.086103678	2.425389767	1.11395371	1.189054251
L1Md_A_downstream	3	159160762	159165762	-	3.688472986	4.125950336	1.494328141	2.406419516
L1Md_T_downstream	3	159178820	159183820	+	1.874469876	2.035097122	1.439988852	1.528784156
L1Md_A_downstream	3	159227889	159232889	-	1.088401914	0.473926723	0.815088034	0.509594679
L1Md_T_downstream	3	159287668	159292668	-	2.751238108	5.38046217	1.603006482	1.981757164
L1Md_T_downstream	3	159390537	159395537	+	1.753536344	1.644804478	1.195462465	1.613716602
L1Md_T_downstream	3	159659680	159664680	+	1.390735745	1.282389998	1.222632051	1.075811028
L1Md_T_downstream	3	159663758	159668758	-	2.086103678	2.062975168	1.684515357	1.925135493
L1Md_A_downstream	3	159690458	159695458	-	2.358204126	2.955072403	2.092059374	1.726959825
L1Md_T_downstream	3	159743553	159748553	-	2.751238108	1.812072754	2.064889669	1.783581495
L1Md_T_downstream	3	159773376	159778376	+	2.448904276	3.373243093	1.521497726	1.953446388
L1Md_T_downstream	4	3067882	3072882	-	5.986210346	8.335535049	5.053545952	4.926082134
L1Md_T_downstream	4	3103839	3108839	-	0.997701705	0.9199754	0.978105664	1.330608368
L1Md_T_downstream	4	3448603	3453603	+	2.358204126	2.648414135	2.010550499	1.811892271
L1Md_A_downstream	4	4033951	4038951	+	2.509371042	3.066584587	2.11922884	2.236554623
L1Md_T_downstream	4	4035178	4040178	-	2.690771341	3.205974817	2.309416056	2.349797726
L1Md_T_downstream	4	4155975	4160975	-	2.448904276	1.70056057	1.738854527	1.896824718
L1Md_T_downstream	4	4274212	4279212	+	1.753536344	1.477536201	1.603006482	1.500473261
L1Md_T_downstream	4	4384796	4389796	-	2.025636911	1.8399508	1.494328141	2.179932833
L1Md_A_downstream	4	4891007	4896007	-	1.874469876	3.707779646	1.711684942	1.953446388
L1Md_A_downstream	4	4995575	5000575	-	2.146570444	1.616926432	1.358480096	1.953446388
L1Md_A_downstream	4	5034279	5039279	-	2.38843751	2.11873126	1.766024113	1.670338154
L1Md_T_downstream	4	5085732	5090732	-	2.87217164	2.285999537	1.956211329	1.642027378
L1Md_T_downstream	4	5310840	5315840	+	2.993105173	2.676291943	1.766024113	1.613716602
L1Md_A_downstream	4	5345675	5350675	-	2.932638407	2.341755629	1.820363283	1.670338154
L1Md_T_downstream	4	5703677	5708677	-	1.330268979	1.087243676	2.200737715	2.01006794
L1Md_A_downstream	4	5751464	5756464	-	1.693069577	1.8399508	2.635451317	1.670338154
L1Md_A_downstream	4	5825195	5830195	+	1.995403409	1.867828846	1.331310511	1.585405707
L1Md_T_downstream	4	5932765	5937765	+	2.902405024	3.54051137	1.575836897	1.811892271
L1Md_T_downstream	4	6598493	6603493	-	2.025636911	1.366024017	2.227907419	1.925135493
L1Md_A_downstream	4	6654997	6659997	+	2.479137659	1.895706892	1.439988852	1.217365146
L1Md_A_downstream	4	7115192	7120192	-	2.690771341	3.624145508	1.412819266	1.585405707
L1Md_A_downstream	4	7268164	7273164	-	2.448904276	2.536901951	1.575836897	1.387230039
L1Md_T_downstream	4	7344200	7349200	-	2.630304575	3.178096771	1.439988852	1.811892271
L1Md_A_downstream	4	7613483	7618483	-	2.29773736	2.843560219	1.521497726	1.358919144
L1Md_A_downstream	4	7708339	7713339	+	2.20703721	2.174487352	1.793193698	1.387230039
L1Md_T_downstream	4	7739145	7744145	+	2.025636911	3.735657692	1.521497726	1.302297592
L1Md_T_downstream	4	7874830	7879830	+	1.934936643	2.509023905	1.358480096	1.019189358
L1Md_Gf_downstream	4	8196972	8201972	+	1.572136045	1.784194708	1.657345772	1.868513942
L1Md_T_downstream	4	8474526	8479526	-	2.539604425	1.70056057	1.603006482	1.670338154
L1Md_T_downstream	4	8649363	8654363	-	0.695367873	0.473926723	1.548667312	1.981757164
L1Md_T_downstream	4	9499998	9504998	+	1.179102063	0.752707124	2.064889669	1.7552706
L1Md_A_downstream	4	9591708	9596708	+	0.967468321	0.724829078	1.467158556	1.557094932
L1Md_T_downstream	4	9712212	9717212	-	2.87217164	3.484755278	1.766024113	1.868513942
L1Md_A_downstream	4	9916893	9921893	-	2.721004725	4.599876881	2.11922884	1.726959825
L1Md_A_downstream	4	10009341	10014341	-	2.509371042	4.209584236	1.820363283	1.726959825
L1Md_A_downstream	4	10096968	10101968	-	1.72330296	2.871438265	1.983380914	1.302297592
L1Md_T_downstream	4	10154580	10159580	-	1.511669278	0.975731492	1.141123295	1.557094932
L1Md_T_downstream	4	10497641	10502641	+	2.358204126	2.481145859	1.548667312	1.925135493
L1Md_A_downstream	4	10667669	10672669	-	2.479137659	1.616926432	1.467158556	1.953446388
L1Md_T_downstream	4	10740249	10745249	+	2.055870295	1.393902063	1.385649681	1.189054251
L1Md_A_downstream	4	12218336	12223336	+	2.781471491	1.784194708	1.358480096	1.415540814
L1Md_T_downstream	4	12314762	12319762	-	2.116337061	1.505414248	2.010550499	1.868513942
L1Md_T_downstream	4	12436765	12441765	+	2.237270594	4.04231596	1.983380914	1.500473261
L1Md_T_downstream	4	12473091	12478091	+	1.602369428	1.254511952	1.711684942	0.990878582
